instance_id;x;y
nauty-8_268;0.13593;-0.04391
nauty-8_269;-0.02131;-0.08084
nauty-8_270;-0.01627;-0.06863
nauty-8_271;-0.02559;-0.22826
nauty-8_272;0.04085;0.06544
nauty-8_273;-0.08456;0.10936
nauty-8_274;0.00348;-0.00076
nauty-8_275;0.1641;0.10958
nauty-8_276;0.0475;0.06414
nauty-8_277;0.09319;0.11445
nauty-8_278;0.08755;0.11509
nauty-8_279;0.08345;-0.02591
nauty-8_280;0.03739;-0.07318
nauty-8_281;0.02213;0.08558
nauty-8_282;0.0994;0.11837
nauty-8_283;-0.02171;0.07595
nauty-8_284;0.09224;0.10951
nauty-8_285;0.15158;0.02779
nauty-8_286;0.16252;0.10732
nauty-8_287;-0.01565;0.16145
nauty-8_288;-0.1683;0.09521
nauty-8_289;0.08955;0.11412
nauty-8_290;-0.01914;0.03036
nauty-8_291;0.07745;-0.01569
nauty-8_292;-0.15728;-0.079
nauty-8_293;-0.07095;0.02046
nauty-8_294;0.0709;0.04971
nauty-8_295;0.01983;0.07659
nauty-8_296;0.0374;0.07665
nauty-8_297;0.08584;0.12272
nauty-8_298;0.18242;0.06959
nauty-8_299;-0.02263;0.09577
nauty-8_300;0.03023;-0.06225
nauty-8_301;0.09041;0.12283
nauty-8_302;0.05928;0.01506
nauty-8_303;0.08919;0.12087
nauty-8_304;-0.02722;0.08694
nauty-8_305;0.04593;0.06086
nauty-8_306;0.039;-0.07546
nauty-8_307;-0.02895;0.04034
nauty-8_308;0.04115;0.06766
nauty-8_309;0.00918;-0.04815
nauty-8_310;0.01807;0.07643
nauty-8_311;0.0701;0.02743
nauty-8_312;-0.01958;-0.06748
nauty-8_313;-0.03527;0.04088
nauty-8_314;0.08633;0.1829
nauty-8_315;0.05199;0.00929
nauty-8_316;0.11152;0.0632
nauty-8_317;0.04162;0.14077
nauty-8_318;0.11384;0.05391
nauty-8_319;0.13393;-0.03907
nauty-8_320;0.03968;0.13726
nauty-8_321;-0.01921;0.09386
nauty-8_322;0.02608;-0.01357
nauty-8_323;0.01806;0.07831
nauty-8_324;0.06939;-0.1221
nauty-8_325;-0.02853;0.09147
nauty-8_326;0.08705;0.17971
nauty-8_327;0.02733;-0.02583
nauty-8_328;0.10353;0.11387
