instance_id;x;y
nauty-7_346;3.14025;-0.73117
nauty-7_347;1.87999;-0.72934
nauty-7_348;1.75414;-0.41391
nauty-7_349;1.91353;-0.45904
nauty-7_350;1.50522;-0.68876
nauty-7_351;4.19949;-1.11974
nauty-7_352;-2.05747;-2.57773
nauty-7_353;-1.02944;-1.90567
nauty-7_354;0.29032;-0.60589
nauty-7_355;0.41771;-1.03138
nauty-7_356;0.3247;-1.34342
nauty-7_357;0.35735;-1.42271
nauty-7_358;0.42145;-1.09761
nauty-7_359;-0.9605;-1.73057
nauty-7_360;-3.3242;-0.24889
nauty-7_361;-3.62936;0.63449
nauty-7_362;-2.27963;-1.58791
nauty-7_363;-0.75498;-2.44541
nauty-7_364;-0.87633;-0.17184
nauty-7_365;-2.42102;-1.41629
nauty-7_366;-2.50215;-1.22804
nauty-7_367;-2.44249;0.20372
nauty-7_368;-1.0575;-1.01886
nauty-7_369;-1.32059;1.69612
nauty-7_370;-0.98124;1.63142
nauty-7_371;-1.20298;1.62462
nauty-7_372;-2.37751;0.76308
nauty-7_373;-2.02669;1.00618
nauty-7_374;-2.5155;-1.88093
nauty-7_375;-1.3438;-2.44769
nauty-7_376;1.83665;2.10801
nauty-7_377;0.50164;-1.48471
nauty-7_378;1.33757;2.22003
nauty-7_379;-1.2204;-2.33682
nauty-7_380;2.13138;2.60721
nauty-7_381;-1.46982;-1.50429
nauty-7_382;0.51671;-1.68598
nauty-7_383;-0.58249;0.74197
nauty-7_384;-0.09488;-0.5285
nauty-7_385;-0.33746;-1.15999
nauty-7_386;-0.87142;-0.30254
nauty-7_387;-1.40271;-1.03623
nauty-7_388;0.16004;1.36398
nauty-7_389;-3.41091;0.06163
nauty-7_390;-3.61248;0.95259
nauty-7_391;-2.30898;-0.11655
nauty-7_392;-0.74869;1.55627
nauty-7_393;-0.89983;0.32764
nauty-7_394;-1.05647;0.13973
nauty-7_395;-1.64499;1.29192
nauty-7_396;-2.38973;0.5773
nauty-7_397;-2.12081;0.73957
nauty-7_398;-3.61702;0.70368
nauty-7_399;-1.94711;2.01135
nauty-7_400;-2.85707;1.39781
nauty-7_401;-2.45691;-0.695
nauty-7_402;-1.88368;-0.201
nauty-7_403;-0.74103;1.64277
nauty-7_404;-0.10049;0.42323
nauty-7_405;-0.31784;-0.55772
nauty-7_406;-1.28017;0.80319
nauty-7_407;-0.74871;1.44066
nauty-7_408;-1.50915;0.60328
nauty-7_409;0.02268;1.72937
nauty-7_410;0.55586;1.40776
nauty-7_411;0.84831;0.54942
nauty-7_412;-0.02026;2.67016
nauty-7_413;0.99834;1.46668
nauty-7_414;0.83959;1.23599
nauty-7_415;-1.45006;-1.30908
nauty-7_416;-0.07207;0.24652
nauty-7_417;0.20202;0.97762
nauty-7_418;0.1705;-2.01427
nauty-7_419;-0.79858;-0.37439
nauty-7_420;-0.9632;0.22978
nauty-7_421;-1.39631;-0.47236
nauty-7_422;0.71155;1.25163
nauty-7_423;2.50102;0.90221
nauty-7_424;-1.40295;-1.62506
nauty-7_425;-0.14166;-0.09749
nauty-7_426;0.29156;-2.18785
nauty-7_427;0.33972;-0.08579
nauty-7_428;-0.77799;-1.03113
nauty-7_429;-0.95848;-0.30776
nauty-7_430;-1.21343;-0.91654
nauty-7_431;1.42117;-1.29126
nauty-7_432;1.27197;0.59542
nauty-7_433;1.51951;-2.43393
nauty-7_434;-0.14922;-2.33946
nauty-7_435;1.07143;-1.36554
nauty-7_436;1.27573;-1.67044
nauty-7_437;1.04157;-1.72671
nauty-7_438;0.93545;-1.00886
nauty-7_439;0.7105;-1.16497
nauty-7_440;0.70182;-1.37037
nauty-7_441;2.52447;-0.4546
nauty-7_442;2.59493;-0.28297
nauty-7_443;2.47698;-1.13138
nauty-7_444;1.96951;0.01856
nauty-7_445;1.99518;-0.34912
nauty-7_446;2.14421;-0.47834
nauty-7_447;2.31957;0.36241
nauty-7_448;2.09664;-1.00075
nauty-7_449;2.06705;0.30599
nauty-7_450;1.31645;-0.18029
nauty-7_451;1.96142;-0.18905
nauty-7_452;1.97345;-0.26878
nauty-7_453;2.1232;-0.52474
nauty-7_454;1.39826;-0.49532
nauty-7_455;1.44221;-0.10624
ordered_0;-3.06841;0.58698
rps_0;3.82647;-0.36925
o2rps_0;0.53347;2.31289
o2rps_1;-0.91987;3.16942
o2rps_2;-2.22986;1.63189
o2rps_3;-3.09298;1.44062
rps2o_0;-0.35983;-2.32351
rps2o_1;-2.05747;-2.57773
rps2o_2;-2.69043;-0.61429
rps2o_3;-3.41091;0.06163
