instance_id;x;y
nauty-7_99;0.09724;-0.03832
nauty-7_100;0.04425;-0.07448
nauty-7_101;0.06733;0.0127
nauty-7_102;0.06863;0.016
nauty-7_103;0.09712;-0.03793
nauty-7_104;0.04507;-0.07619
nauty-7_105;0.0703;0.0135
nauty-7_106;0.06739;0.01233
nauty-7_107;0.06608;0.01429
nauty-7_108;-0.15638;0.04418
nauty-7_109;-0.09993;-0.01428
nauty-7_110;-0.03032;-0.0565
nauty-7_111;-0.01032;-0.00851
nauty-7_112;-0.00915;-0.01149
nauty-7_113;-0.02022;0.04836
nauty-7_114;-0.02672;0.04875
nauty-7_115;-0.09586;0.0108
nauty-7_116;0.06255;-0.01502
nauty-7_117;0.05485;0.01657
nauty-7_118;-0.1118;0.00172
nauty-7_119;-0.01827;-0.02281
nauty-7_120;0.02641;0.07155
nauty-7_121;0.11301;0.00684
nauty-7_122;0.03499;0.07166
nauty-7_123;0.03492;0.07396
nauty-7_124;-0.05954;0.06972
nauty-7_125;0.05928;0.01752
nauty-7_126;0.11301;0.07603
nauty-7_127;0.14241;0.02842
nauty-7_128;0.11116;0.07541
nauty-7_129;0.13984;0.02965
nauty-7_130;-0.10818;0.01598
nauty-7_131;-0.01683;-0.02504
nauty-7_132;0.11301;0.00639
nauty-7_133;0.03236;0.0711
nauty-7_134;0.03521;0.07175
nauty-7_135;0.02923;0.07313
nauty-7_136;-0.05868;0.06996
nauty-7_137;0.05954;0.0175
nauty-7_138;0.14241;0.02842
nauty-7_139;0.12392;0.08102
nauty-7_140;0.11295;0.07582
nauty-7_141;-0.07069;-0.09576
nauty-7_142;-0.00894;-0.11329
nauty-7_143;-0.00562;-0.01145
nauty-7_144;0.00477;-0.11391
nauty-7_145;0.00036;-0.00604
nauty-7_146;0.00208;-0.00394
nauty-7_147;-0.01486;-0.0101
nauty-7_148;0.04461;-0.07605
nauty-7_149;0.07882;-0.13622
nauty-7_150;0.09935;-0.0479
nauty-7_151;0.05337;-0.07311
nauty-7_152;0.06485;0.01825
nauty-7_153;0.09715;-0.04366
nauty-7_154;0.05366;-0.06984
nauty-7_155;0.06105;0.01568
nauty-7_156;0.09728;-0.04365
nauty-7_157;0.07405;0.02365
nauty-7_158;0.04594;-0.07378
nauty-7_159;0.0512;0.01533
nauty-7_160;0.08438;-0.0525
nauty-7_161;0.0535;0.01586
nauty-7_162;0.05455;0.01958
nauty-7_163;-0.0772;-0.0898
nauty-7_164;-0.00884;-0.1133
nauty-7_165;0.007;-0.113
nauty-7_166;0.00201;-0.00837
nauty-7_167;0.00193;-0.00358
nauty-7_168;-0.00715;-0.00753
nauty-7_169;-0.01423;-0.0121
nauty-7_170;0.07906;-0.13587
nauty-7_171;0.05298;-0.07225
nauty-7_172;0.09878;-0.0504
nauty-7_173;0.05408;-0.07068
nauty-7_174;0.09725;-0.04386
nauty-7_175;0.07418;0.02238
nauty-7_176;0.04383;-0.07424
nauty-7_177;0.09801;-0.04111
nauty-7_178;0.06147;0.01648
nauty-7_179;0.06277;0.02041
nauty-7_180;0.04769;-0.07609
nauty-7_181;0.08409;-0.05234
nauty-7_182;0.05721;0.01714
nauty-7_183;0.05339;0.01529
nauty-7_184;0.04798;0.01435
nauty-7_185;-0.08416;-0.16581
nauty-7_186;-0.01215;-0.13372
nauty-7_187;0.11444;0.0131
nauty-7_188;0.08828;-0.05163
nauty-7_189;0.13478;0.02838
nauty-7_190;0.13647;0.02701
nauty-7_191;-0.16938;0.07431
nauty-7_192;-0.11377;0.00115
nauty-7_193;-0.00756;-0.03143
nauty-7_194;-0.01541;-0.02427
nauty-7_195;0.00764;0.07507
nauty-7_196;-0.09459;0.04064
nauty-7_197;-0.11686;-0.02216
nauty-7_198;-0.01924;-0.02845
nauty-7_199;0.1116;0.01669
nauty-7_200;0.03182;0.07369
nauty-7_201;-0.10591;0.02971
nauty-7_202;-0.07901;-0.08861
nauty-7_203;-0.01012;-0.11371
nauty-7_204;0.00558;-0.11356
nauty-7_205;-0.0008;-0.00107
nauty-7_206;-0.02172;-0.01943
nauty-7_207;0.07854;-0.1364
nauty-7_208;0.05261;-0.06708
nauty-7_209;0.09729;-0.04384
nauty-7_210;0.07212;0.02464
nauty-7_211;0.0419;-0.08555
nauty-7_212;0.08366;-0.04999
nauty-7_213;0.04459;0.01243
nauty-7_214;-0.15683;0.10544
nauty-7_215;-0.11361;0.17059
nauty-7_216;-0.11506;0.04491
nauty-7_217;-0.01498;0.05467
nauty-7_218;-0.06908;-0.02459
nauty-7_219;-0.01155;0.03765
nauty-7_220;-0.00923;0.03809
nauty-7_221;-0.08635;0.08844
nauty-7_222;-0.08991;0.07049
nauty-7_223;-0.11605;0.04303
nauty-7_224;-0.06884;-0.02494
nauty-7_225;-0.00963;0.04748
nauty-7_226;-0.01298;0.03723
nauty-7_227;-0.01503;0.04382
nauty-7_228;-0.08777;0.0877
nauty-7_229;-0.09126;0.06916
nauty-7_230;-0.08511;0.08679
nauty-7_231;-0.0157;0.03298
nauty-7_232;-0.01829;0.03181
nauty-7_233;0.00103;0.12086
nauty-7_234;0.01736;0.07502
nauty-7_235;-0.05138;0.11226
nauty-7_236;-0.05446;0.10565
nauty-7_237;-0.08604;0.0921
nauty-7_238;-0.01369;0.03382
nauty-7_239;-0.01838;0.03576
nauty-7_240;0.01803;0.07363
nauty-7_241;-0.00633;0.1242
nauty-7_242;-0.05028;0.11502
nauty-7_243;-0.05524;0.11043
nauty-7_244;-0.16135;0.01182
nauty-7_245;-0.0933;-0.00623
nauty-7_246;-0.03544;0.04306
nauty-7_247;-0.03059;-0.05245
nauty-7_248;0.00099;-0.00597
nauty-7_249;-0.00035;-0.00447
nauty-7_250;-0.01024;0.0531
nauty-7_251;-0.07194;0.033
nauty-7_252;0.06164;0.07446
nauty-7_253;-0.11939;-0.07055
nauty-7_254;-0.03046;-0.04244
nauty-7_255;-0.03513;-0.04298
nauty-7_256;-0.03144;-0.04673
nauty-7_257;-0.02885;-0.04702
nauty-7_258;-0.07469;-0.02592
nauty-7_259;-0.11866;-0.04982
nauty-7_260;-0.08984;-0.01233
nauty-7_261;0.00081;-0.00336
nauty-7_262;-0.03339;-0.05454
nauty-7_263;-0.0173;0.03983
nauty-7_264;0.00228;-0.0154
nauty-7_265;-0.01098;0.04209
nauty-7_266;-0.06846;0.02306
nauty-7_267;0.07474;0.06883
nauty-7_268;-0.08901;-0.01
nauty-7_269;-0.00161;-0.00034
nauty-7_270;-0.03143;-0.05484
nauty-7_271;0.00326;-0.01831
nauty-7_272;-0.01316;0.0408
nauty-7_273;-0.0089;0.04301
nauty-7_274;-0.06732;0.02434
nauty-7_275;0.07669;0.06908
nauty-7_276;-0.09254;-0.11036
nauty-7_277;-0.00242;-0.09525
nauty-7_278;-0.03628;-0.04838
nauty-7_279;0.08543;-0.12889
nauty-7_280;0.04769;-0.07355
nauty-7_281;0.04963;-0.06911
nauty-7_282;0.05821;-0.06819
nauty-7_283;0.05449;-0.02212
nauty-7_284;-0.08877;-0.10799
nauty-7_285;-0.00594;-0.09243
nauty-7_286;-0.003;-0.09524
nauty-7_287;-0.00276;-0.10249
nauty-7_288;-0.03111;-0.04639
nauty-7_289;-0.03203;-0.04561
nauty-7_290;-0.03405;-0.04872
nauty-7_291;0.08512;-0.12688
nauty-7_292;0.08606;-0.12899
nauty-7_293;0.0879;-0.13422
nauty-7_294;0.05679;-0.06437
nauty-7_295;0.04997;-0.06994
nauty-7_296;0.04973;-0.07216
nauty-7_297;0.05754;-0.06302
nauty-7_298;0.04914;-0.07215
nauty-7_299;0.0492;-0.07154
nauty-7_300;0.05425;-0.0165
nauty-7_301;0.04838;-0.06748
nauty-7_302;0.05811;-0.06776
nauty-7_303;0.0477;-0.07254
nauty-7_304;0.05374;-0.01948
nauty-7_305;0.05358;-0.01963
nauty-7_306;0.13021;-0.19994
nauty-7_307;-0.16176;0.00989
nauty-7_308;-0.11899;-0.07052
nauty-7_309;-0.0306;-0.04026
nauty-7_310;-0.03692;-0.04433
nauty-7_311;-0.03188;-0.04659
nauty-7_312;-0.02715;-0.04484
nauty-7_313;-0.07459;-0.02551
nauty-7_314;-0.11764;-0.04954
nauty-7_315;0.06924;-0.01209
nauty-7_316;-0.08997;-0.01021
nauty-7_317;-0.03649;-0.05315
nauty-7_318;-0.02573;0.03928
nauty-7_319;0.00317;-0.01284
nauty-7_320;0.00089;-0.00315
nauty-7_321;-0.00631;0.04654
nauty-7_322;-0.06916;0.02664
nauty-7_323;0.07294;-0.01405
nauty-7_324;0.06886;0.06666
nauty-7_325;-0.08975;-0.01226
nauty-7_326;-0.03376;-0.05451
nauty-7_327;0.00315;-0.01317
nauty-7_328;-0.01502;0.04008
nauty-7_329;0.00019;-0.00498
nauty-7_330;-0.01278;0.04222
nauty-7_331;-0.06805;0.02312
nauty-7_332;0.06391;-0.02036
nauty-7_333;0.07447;0.06844
nauty-7_334;-0.09193;-0.00908
nauty-7_335;-0.02926;-0.05367
nauty-7_336;0.00021;-0.00688
nauty-7_337;0.0008;-0.01025
nauty-7_338;-0.02765;0.04485
nauty-7_339;-0.01299;0.04625
nauty-7_340;-0.07052;0.02887
nauty-7_341;0.06208;-0.01802
nauty-7_342;0.06877;0.07616
nauty-7_343;-0.09254;-0.11036
nauty-7_344;-0.00244;-0.09568
nauty-7_345;-0.03678;-0.04834
nauty-7_346;0.08527;-0.12894
nauty-7_347;0.04789;-0.07024
nauty-7_348;0.04952;-0.07345
nauty-7_349;0.05823;-0.06806
nauty-7_350;0.05479;-0.02239
nauty-7_351;0.1303;-0.19988
nauty-7_352;-0.19456;-0.06611
nauty-7_353;-0.11791;-0.072
nauty-7_354;-0.07617;-0.02652
nauty-7_355;-0.02764;-0.04298
nauty-7_356;-0.03232;-0.04671
nauty-7_357;-0.03368;-0.05306
nauty-7_358;-0.02731;-0.04845
nauty-7_359;-0.11624;-0.04529
nauty-7_360;-0.16104;0.10581
nauty-7_361;-0.09803;0.1842
nauty-7_362;-0.13172;0.03309
nauty-7_363;-0.06583;-0.01848
nauty-7_364;-0.02284;0.04169
nauty-7_365;-0.10881;0.08828
nauty-7_366;-0.12023;0.0626
nauty-7_367;-0.08005;0.09542
nauty-7_368;-0.03462;0.03266
nauty-7_369;0.01751;0.12511
nauty-7_370;0.03495;0.07028
nauty-7_371;0.03587;0.07071
nauty-7_372;-0.0417;0.11961
nauty-7_373;-0.04472;0.11366
nauty-7_374;-0.16533;0.00706
nauty-7_375;-0.11972;-0.06971
nauty-7_376;-0.04192;-0.04248
nauty-7_377;-0.02795;-0.04443
nauty-7_378;-0.06943;-0.01351
nauty-7_379;-0.11854;-0.04925
nauty-7_380;0.09586;-0.00835
nauty-7_381;-0.09318;-0.01179
nauty-7_382;-0.02968;-0.05307
nauty-7_383;-0.01709;0.04495
nauty-7_384;0.00132;-0.0088
nauty-7_385;-0.00032;-0.01495
nauty-7_386;-0.02313;0.04782
nauty-7_387;-0.07006;0.02582
nauty-7_388;0.06839;0.07568
nauty-7_389;-0.15169;0.12501
nauty-7_390;-0.09947;0.18817
nauty-7_391;-0.09269;0.08085
nauty-7_392;0.01756;0.08075
nauty-7_393;-0.02204;0.03153
nauty-7_394;-0.02519;0.03199
nauty-7_395;0.00556;0.12192
nauty-7_396;-0.05724;0.11505
nauty-7_397;-0.06478;0.10134
nauty-7_398;-0.08271;0.1772
nauty-7_399;0.00183;0.12072
nauty-7_400;-0.04101;0.18687
nauty-7_401;-0.15215;0.04879
nauty-7_402;-0.10828;0.00522
nauty-7_403;0.00169;0.07378
nauty-7_404;-0.007;-0.02501
nauty-7_405;-0.00812;-0.01805
nauty-7_406;0.01893;0.0738
nauty-7_407;0.01842;0.07782
nauty-7_408;-0.06498;0.06585
nauty-7_409;0.09281;0.08651
nauty-7_410;0.07375;0.01402
nauty-7_411;0.06671;0.01825
nauty-7_412;0.0904;0.08702
nauty-7_413;0.07374;0.0173
nauty-7_414;0.06713;0.02181
nauty-7_415;-0.09175;-0.0136
nauty-7_416;-0.0024;-0.0149
nauty-7_417;0.00067;0.00016
nauty-7_418;-0.0381;-0.05845
nauty-7_419;-0.00883;0.04272
nauty-7_420;-0.01839;0.04365
nauty-7_421;-0.07753;0.01674
nauty-7_422;0.0787;0.02556
nauty-7_423;0.07378;-0.0224
nauty-7_424;-0.09446;-0.0168
nauty-7_425;-0.00477;-0.00573
nauty-7_426;-0.03804;-0.05872
nauty-7_427;0.00323;-0.00923
nauty-7_428;-0.01024;0.043
nauty-7_429;-0.01802;0.0436
nauty-7_430;-0.08005;0.01475
nauty-7_431;0.06389;-0.02039
nauty-7_432;0.08055;0.01801
nauty-7_433;0.07378;-0.0224
nauty-7_434;-0.09412;-0.10631
nauty-7_435;-0.00389;-0.09344
nauty-7_436;-0.00274;-0.0955
nauty-7_437;-0.00267;-0.09589
nauty-7_438;-0.03108;-0.04727
nauty-7_439;-0.03917;-0.04644
nauty-7_440;-0.04451;-0.05825
nauty-7_441;0.08497;-0.1296
nauty-7_442;0.08554;-0.12918
nauty-7_443;0.08538;-0.12885
nauty-7_444;0.05661;-0.06681
nauty-7_445;0.05774;-0.07316
nauty-7_446;0.05771;-0.07315
nauty-7_447;0.05835;-0.06602
nauty-7_448;0.04804;-0.07114
nauty-7_449;0.04991;-0.06985
nauty-7_450;0.06554;-0.01621
nauty-7_451;0.04015;-0.07592
nauty-7_452;0.05007;-0.06674
nauty-7_453;0.04796;-0.06708
nauty-7_454;0.04892;-0.02462
nauty-7_455;0.0467;-0.02846
ordered_0;-0.13017;0.14313
rps_0;0.13006;-0.20004
o2rps_0;0.13478;0.02838
o2rps_1;0.16035;0.14507
o2rps_2;-0.02281;0.18884
o2rps_3;-0.06949;0.19819
rps2o_0;-0.09029;-0.10467
rps2o_1;-0.19456;-0.06609
rps2o_2;-0.15682;0.10546
rps2o_3;-0.15169;0.12501
