instance_id;x;y
ANID_5;1614.03677;518.2195
ANID_6;1495.75217;603.65298
ANID_7;1372.23007;689.76974
ANID_8;1243.30903;774.61325
ANID_9;1109.57614;855.63186
ANID_10;972.42967;929.52653
ANID_11;837.00011;996.44937
ANID_12;703.93401;1059.08931
ANID_13;572.77477;1118.4252
ANID_14;442.84772;1174.52892
ANID_15;313.96683;1227.07362
ANID_16;186.43304;1276.62885
ANID_17;60.23793;1325.38596
ANID_18;-67.7018;1379.16776
ANID_19;-212.53411;1439.45086
STID_0;2109.22192;-103.14093
STID_1;2034.61268;-97.94868
STID_2;1958.4311;-97.07406
STID_3;1875.81737;-102.85814
STID_4;1786.11245;-120.93785
STID_5;1693.72493;-158.75741
STID_6;1607.37754;-222.61343
STID_7;1535.13722;-312.1489
STID_8;1480.43778;-421.92949
STID_9;1437.61496;-552.66224
STID_10;1397.88134;-674.27029
STID_11;1349.2765;-765.21138
STID_12;1296.63012;-840.85892
STID_13;1242.24633;-907.93371
STID_14;1187.76912;-970.38886
STID_15;1134.16421;-1030.77245
STID_16;1081.86686;-1090.70482
STID_17;1030.95517;-1151.09779
STID_18;981.23586;-1212.26175
STID_19;932.16274;-1273.86793
ANUN_0;-1211.82629;-26.90154
ANUN_1;-1215.09866;51.45656
ANUN_2;-1207.72691;139.66471
ANUN_3;-1184.80663;221.14095
ANUN_4;-1171.67117;297.10223
ANUN_5;-1152.53089;386.38704
ANUN_6;-1085.03542;488.60931
ANUN_7;-1009.17182;565.29859
ANUN_8;-951.20997;634.23104
ANUN_9;-906.20508;703.68182
ANUN_10;-866.86115;773.71468
ANUN_11;-828.92787;843.56339
ANUN_12;-790.9166;912.80679
ANUN_13;-753.08479;981.52431
ANUN_14;-716.64405;1050.57231
ANUN_15;-683.09379;1121.8953
ANUN_16;-650.33155;1197.47298
ANUN_17;-610.1556;1278.38686
ANUN_18;-550.30984;1362.21505
ANUN_19;-463.27899;1435.22177
STUN_0;-1137.61922;-156.12568
STUN_1;-1037.04562;-216.23054
STUN_2;-953.42621;-279.58549
STUN_3;-878.61062;-347.00491
STUN_4;-813.70999;-423.36839
STUN_5;-747.60805;-507.94051
STUN_6;-669.61501;-596.53172
STUN_7;-574.21233;-682.70459
STUN_8;-464.88958;-759.75091
STUN_9;-350.17107;-826.14477
STUN_10;-235.84339;-884.59106
STUN_11;-124.43044;-938.71713
STUN_12;-15.66324;-991.77501
STUN_13;92.59644;-1044.56511
STUN_14;202.92445;-1095.69062
STUN_15;315.89805;-1143.62868
STUN_16;431.30361;-1187.32658
STUN_17;546.96908;-1227.69987
STUN_18;662.59168;-1265.67691
STUN_19;774.90467;-1304.82002
