instance_id;x;y
Mallows-Urn 0.1 0.5_4;153.52253;124.3007
Mallows-Urn 0.1 0.5_5;-122.37862;235.03351
Mallows-Urn 0.1 0.5_6;339.72502;110.149
Mallows-Urn 0.1 0.5_7;453.80517;43.30109
Mallows-Urn 0.2 0.2_0;-335.10667;-201.01139
Mallows-Urn 0.2 0.2_1;-20.6657;-134.39764
Mallows-Urn 0.2 0.2_2;-128.07286;-170.71256
Mallows-Urn 0.2 0.2_3;-74.88785;-216.96343
Mallows-Urn 0.2 0.2_4;-197.73686;-249.99311
Mallows-Urn 0.2 0.2_5;-81.54565;-370.51888
Mallows-Urn 0.2 0.2_6;73.96891;-154.43277
Mallows-Urn 0.2 0.2_7;-117.57087;-229.6815
Mallows-Urn 0.1 0.2_0;-98.26191;-285.11782
Mallows-Urn 0.1 0.2_1;-296.78563;-178.47299
Mallows-Urn 0.1 0.2_2;-63.53921;-189.89282
Mallows-Urn 0.1 0.2_3;205.12958;-147.01713
Mallows-Urn 0.1 0.2_4;-267.55031;46.73753
Mallows-Urn 0.1 0.2_5;-179.78935;-131.01771
Mallows-Urn 0.1 0.2_6;-312.69862;4.74222
Mallows-Urn 0.1 0.2_7;-451.02274;-50.19437
BiMallows_0;-474.75243;-244.60385
BiMallows_1;-393.2142;37.28225
BiMallows_2;-427.10066;-192.71462
BiMallows_3;-266.53262;369.79906
BiMallows_4;-49.64415;603.2669
BiMallows_5;-544.80867;-402.85701
BiMallows_6;-129.5276;576.12009
BiMallows_7;-184.01802;150.9642
BiMallows_8;-383.44077;-452.45728
BiMallows_9;-251.20834;229.75936
BiMallows_10;-2.70244;676.7761
BiMallows_11;-192.22355;421.71746
BiMallows_12;-533.61411;-265.74678
BiMallows_13;-574.14311;-231.38571
BiMallows_14;-291.24724;-499.09406
BiMallows_15;-290.50422;-7.83694
BiMallows_16;-476.51761;-319.45525
BiMallows_17;-211.68126;568.61413
BiMallows_18;-375.35646;-351.68255
BiMallows_19;-491.7132;-160.71869
BiMallows_20;-446.59774;-124.1465
BiMallows_21;-415.14204;-342.6977
BiMallows_22;-442.97005;-278.44843
BiMallows_23;-489.2164;-60.29845
BiMallows_24;-515.78418;-188.28041
BiMallows_25;-177.5253;480.45405
BiMallows_26;-146.63467;667.54937
BiMallows_27;-576.67167;-312.02489
BiMallows_28;-330.37525;-97.90943
BiMallows_29;-119.14029;475.64527
BiMallows_30;-548.70442;-150.54628
BiMallows_31;-497.03587;-215.68455
PL linear_0;0.35745;-436.16622
PL linear_1;90.62447;-365.87229
PL linear_2;28.55119;-401.04293
PL linear_3;54.10127;-434.84423
PL linear_4;56.76674;-487.06501
PL linear_5;7.51538;-376.08279
PL linear_6;-7.54997;-465.44219
PL linear_7;22.25808;-477.88114
PL square_0;349.1565;-289.33069
PL square_1;340.5671;-396.87673
PL square_2;327.09307;-427.11495
PL square_3;294.20943;-370.91728
PL square_4;341.30808;-442.15741
PL square_5;288.7504;-455.8358
PL square_6;309.54152;-329.3768
PL square_7;351.45661;-359.59447
PL exp e_0;618.41651;-327.48724
PL exp e_1;541.08355;-292.17119
PL exp e_2;585.19182;-286.02726
PL exp e_3;548.26851;-255.3809
PL exp e_4;608.74628;-245.58764
PL exp e_5;583.98301;-224.60549
PL exp e_6;585.17153;-341.43101
PL exp e_7;555.76814;-338.22015
PL exp 2_0;451.98253;-359.61738
PL exp 2_1;452.90567;-377.38903
PL exp 2_2;421.30675;-282.38575
PL exp 2_3;405.85464;-307.84218
PL exp 2_4;415.38959;-387.27374
PL exp 2_5;475.98357;-388.02678
PL exp 2_6;464.11485;-283.59579
PL exp 2_7;436.63623;-329.83545
