instance_id;x;y
Sezon 2021_22Wyniki S_0;-7.39224;2.71823
Sezon 2021_22Wyniki S_0_1;5.62332;-0.60506
Sezon 2021_22Wyniki S_0_1_2;-7.06266;0.43427
Sezon 2021_22Wyniki S_0_1_2_3;-5.78573;-0.06548
Sezon 2020_21wyniki_0;-0.26497;8.74902
Sezon 2020_21wyniki_0_1;-3.34278;7.36881
Sezon 2020_21wyniki_0_1_2;7.79315;3.45577
Sezon 2020_21wyniki_0_1_2_3;5.96447;-0.93082
Sezon 2020_21Wyniki N_0;6.42656;3.5676
Sezon 2020_21Wyniki N_0_1;-0.94572;9.75752
Sezon 2020_21Wyniki N_0_1_2;8.20221;3.46615
Sezon 2020_21Wyniki N_0_1_2_3;-1.86645;9.26484
Sezon 2020_21Wyniki S_0;6.47154;6.44259
Sezon 2020_21Wyniki S_0_1;-1.40014;7.76529
Sezon 2020_21Wyniki S_0_1_2;7.17332;-1.07762
Sezon 2020_21Wyniki S_0_1_2_3;-4.2114;3.74076
Sezon 2019_20wyniki_0;9.45107;1.67101
Sezon 2019_20wyniki_0_1;1.57463;8.93617
Sezon 2019_20wyniki_0_1_2;-0.01619;9.73606
Sezon 2019_20wyniki_0_1_2_3;-2.87517;4.35864
Sezon 2019_20Wyniki - N_0;-2.67181;0.24483
Sezon 2019_20Wyniki - N_0_1;-5.53123;6.0928
Sezon 2019_20Wyniki - N_0_1_2;8.46805;-2.30692
Sezon 2019_20Wyniki - N_0_1_2_3;6.62222;-3.70085
Sezon 2019_20Wyniki - S_0;7.68823;3.85898
Sezon 2019_20Wyniki - S_0_1;2.11027;9.97397
Sezon 2019_20Wyniki - S_0_1_2;8.03369;1.95756
Sezon 2019_20Wyniki - S_0_1_2_3;-3.8445;6.41693
Sezon 2018_19wyniki_0;8.19376;1.51001
Sezon 2018_19wyniki_0_1;-4.29218;7.66725
Sezon 2018_19wyniki_0_1_2;-3.6206;4.35208
Sezon 2018_19wyniki_0_1_2_3;0.74225;9.38023
Sezon 2018_19Wyniki - N_0;7.71014;0.22952
Sezon 2018_19Wyniki - N_0_1;6.32072;1.11675
Sezon 2018_19Wyniki - N_0_1_2;-2.56854;7.50517
Sezon 2018_19Wyniki - N_0_1_2_3;-3.73915;7.09036
Sezon 2018_19Wyniki - S_0;-6.03034;5.22114
Sezon 2018_19Wyniki - S_0_1;-4.45463;4.6582
Sezon 2018_19Wyniki - S_0_1_2;-5.19459;4.98759
Sezon 2018_19Wyniki - S_0_1_2_3;-3.49417;7.93194
Sezon 2017_18Wyniki - N_0;7.52521;2.36622
Sezon 2017_18Wyniki - N_0_1;7.62218;-2.71348
Sezon 2017_18Wyniki - N_0_1_2;8.0053;-2.02915
Sezon 2017_18Wyniki - N_0_1_2_3;-7.56464;2.27467
Sezon 2017_18Wyniki - S_0;8.61523;-1.23999
Sezon 2017_18Wyniki - S_0_1;-4.4494;5.78605
Sezon 2017_18Wyniki - S_0_1_2;-6.53537;4.08682
Sezon 2017_18Wyniki - S_0_1_2_3;-0.74185;8.18196
condorcet_noise_1_0;-6.69936;-5.80954
condorcet_noise_1_1;-2.02253;-7.15488
condorcet_noise_1_2;-2.7969;-5.51338
condorcet_noise_1_3;-5.85477;-4.07191
condorcet_noise_1_4;-6.3486;-6.19654
condorcet_noise_7_0;5.29946;-2.56675
condorcet_noise_7_1;-2.88147;-0.60119
condorcet_noise_7_2;0.52846;-3.14141
condorcet_noise_7_3;-0.55481;-6.76079
condorcet_noise_7_4;-6.92083;1.23902
condorcet_noise_5_0;-6.5098;3.03578
condorcet_noise_5_1;8.67084;1.74603
condorcet_noise_5_2;-5.63621;-4.24294
condorcet_noise_5_3;-2.15749;-0.71002
condorcet_noise_5_4;-5.32967;3.89615
condorcet_noise_3_0;-4.80586;2.86693
condorcet_noise_3_1;-0.78119;-2.12169
condorcet_noise_3_2;7.77512;-1.20806
condorcet_noise_3_3;7.69524;-0.46042
condorcet_noise_3_4;7.53016;4.26924
exp_0;-4.11353;-9.65927
exp_1;-5.08054;-8.4546
exp_2;-4.4641;-7.58997
exp_3;-5.19297;-8.72438
exp_4;-4.15755;-9.39882
exp_5;-5.49716;-6.91983
exp_6;-3.47918;-9.01217
exp_7;-3.20924;-8.98358
exp_8;-4.46334;-9.43973
exp_9;-4.92947;-7.72464
