instance_id;x;y
nba_2016-17_regular_season_0_1_2_3;-21.82593;-63.48418
nba_2017-18_regular_season_0;-22.90884;-59.24207
nba_2017-18_regular_season_0_1;-25.46653;-61.07346
nba_2017-18_regular_season_0_1_2;-8.14735;-71.98464
nba_2017-18_regular_season_0_1_2_3;-17.4762;-71.77971
nba_2018-19_regular_season_0;-26.71154;-74.2843
nba_2018-19_regular_season_0_1;81.91041;-1.17071
nba_2018-19_regular_season_0_1_2;-29.00656;-72.13006
nba_2018-19_regular_season_0_1_2_3;-95.58801;31.28651
nba_2019-20_regular_season_0;-99.30885;22.09329
nba_2019-20_regular_season_0_1;-44.77006;-49.93186
nba_2019-20_regular_season_0_1_2;-98.51459;27.72586
nba_2019-20_regular_season_0_1_2_3;-7.11223;-46.2407
Sezon 2022_23wyniki_0;-27.85877;-80.92091
Sezon 2022_23wyniki_0_1;-21.22678;-64.05927
Sezon 2022_23wyniki_0_1_2;-24.17325;-77.11008
Sezon 2022_23wyniki_0_1_2_3;-30.24836;-67.1602
Sezon 2022_23Wyniki N_0;-26.61931;-97.01373
Sezon 2022_23Wyniki N_0_1;-25.6919;-91.81236
Sezon 2022_23Wyniki N_0_1_2;-26.21821;-90.32001
Sezon 2022_23Wyniki N_0_1_2_3;-26.2241;-93.92236
Sezon 2022_23Wyniki S_0;-30.89205;-93.60803
Sezon 2022_23Wyniki S_0_1;-30.89205;-93.60803
Sezon 2022_23Wyniki S_0_1_2;-25.25498;-93.9928
Sezon 2022_23Wyniki S_0_1_2_3;-24.64711;-89.7702
Sezon 2021_22wyniki_0;-23.87006;-76.2443
Sezon 2021_22wyniki_0_1;-33.30225;-87.53979
Sezon 2021_22wyniki_0_1_2;-24.99277;-70.22625
Sezon 2021_22wyniki_0_1_2_3;-27.44641;-93.42503
Sezon 2021_22Wyniki N_0;-31.21622;-80.09101
Sezon 2021_22Wyniki N_0_1;-26.54127;-87.32134
Sezon 2021_22Wyniki N_0_1_2;-34.77543;-82.41777
Sezon 2021_22Wyniki N_0_1_2_3;-25.99326;-88.91727
Sezon 2021_22Wyniki S_0;-26.00117;-93.49942
Sezon 2021_22Wyniki S_0_1;-27.59216;-80.20155
Sezon 2021_22Wyniki S_0_1_2;-27.51956;-74.15172
Sezon 2021_22Wyniki S_0_1_2_3;-22.88492;-81.27601
Sezon 2020_21wyniki_0;-28.54474;-86.60265
Sezon 2020_21wyniki_0_1;-29.57424;-91.49261
Sezon 2020_21wyniki_0_1_2;-30.9331;-94.77029
Sezon 2020_21wyniki_0_1_2_3;-29.45938;-94.82528
Sezon 2020_21Wyniki N_0;-31.62983;-97.05919
Sezon 2020_21Wyniki N_0_1;-29.09203;-96.95991
Sezon 2020_21Wyniki N_0_1_2;-31.1759;-88.64173
Sezon 2020_21Wyniki N_0_1_2_3;-27.74833;-95.60312
Sezon 2020_21Wyniki S_0;-22.68216;-89.36846
Sezon 2020_21Wyniki S_0_1;-26.66932;-92.39254
Sezon 2020_21Wyniki S_0_1_2;-29.38744;-87.74288
Sezon 2020_21Wyniki S_0_1_2_3;-23.69342;-83.61559
Sezon 2019_20wyniki_0;-28.45036;-94.24678
Sezon 2019_20wyniki_0_1;-29.73423;-92.70285
Sezon 2019_20wyniki_0_1_2;-30.59705;-92.11864
Sezon 2019_20wyniki_0_1_2_3;-27.45629;-92.81823
Sezon 2019_20Wyniki - N_0;85.1941;-35.63117
Sezon 2019_20Wyniki - N_0_1;85.10603;-30.96052
Sezon 2019_20Wyniki - N_0_1_2;-28.83998;-92.73725
Sezon 2019_20Wyniki - N_0_1_2_3;86.96121;-36.22319
Sezon 2019_20Wyniki - S_0;-35.62348;-88.98696
Sezon 2019_20Wyniki - S_0_1;-36.16459;-88.5902
Sezon 2019_20Wyniki - S_0_1_2;-27.64605;-97.77123
Sezon 2019_20Wyniki - S_0_1_2_3;-29.5589;-87.99357
Sezon 2018_19wyniki_0;-27.64605;-97.77123
Sezon 2018_19wyniki_0_1;-26.82898;-88.41221
Sezon 2018_19wyniki_0_1_2;-29.5327;-96.64877
Sezon 2018_19wyniki_0_1_2_3;-29.81859;-89.74053
Sezon 2018_19Wyniki - N_0;-21.52558;-90.58304
