instance_id;x;y
Sezon 2021_22wyniki_0_1_2;0.02064;-0.69019
Sezon 2021_22wyniki_0_1_2_3;11.53565;-19.68375
Sezon 2021_22Wyniki N_0;9.99603;-5.95796
Sezon 2021_22Wyniki N_0_1;9.61312;-13.74558
Sezon 2021_22Wyniki N_0_1_2;14.39923;-6.68678
Sezon 2021_22Wyniki N_0_1_2_3;7.14311;-17.04798
Sezon 2021_22Wyniki S_0;9.74886;-20.50235
Sezon 2021_22Wyniki S_0_1;6.47632;-7.61195
Sezon 2021_22Wyniki S_0_1_2;5.08667;-1.44787
Sezon 2021_22Wyniki S_0_1_2_3;2.04706;-10.87806
Sezon 2020_21wyniki_0;10.1327;-13.03491
Sezon 2020_21wyniki_0_1;13.09847;-16.97567
Sezon 2020_21wyniki_0_1_2;15.5465;-19.43396
Sezon 2020_21wyniki_0_1_2_3;15.25706;-19.16532
Sezon 2020_21Wyniki N_0;17.68042;-20.48489
Sezon 2020_21Wyniki N_0_1;15.37944;-21.53007
Sezon 2020_21Wyniki N_0_1_2;13.35582;-13.86773
Sezon 2020_21Wyniki N_0_1_2_3;12.91966;-21.35576
Sezon 2020_21Wyniki S_0;5.19588;-17.78694
Sezon 2020_21Wyniki S_0_1;10.93346;-18.67058
Sezon 2020_21Wyniki S_0_1_2;11.08259;-13.9441
Sezon 2020_21Wyniki S_0_1_2_3;4.52402;-12.04802
Sezon 2019_20wyniki_0;12.54022;-20.20464
Sezon 2019_20wyniki_0_1;11.91921;-19.21697
Sezon 2019_20wyniki_0_1_2;13.92906;-17.44692
Sezon 2019_20wyniki_0_1_2_3;9.98251;-20.014
Sezon 2019_20Wyniki - N_0;16.50787;-1.77999
Sezon 2019_20Wyniki - N_0_1;-11.95187;-13.07981
Sezon 2019_20Wyniki - N_0_1_2;10.30657;-20.11484
Sezon 2019_20Wyniki - N_0_1_2_3;18.79665;-0.93404
Sezon 2019_20Wyniki - S_0;17.84178;-12.19116
Sezon 2019_20Wyniki - S_0_1;6.50037;-21.07785
Sezon 2019_20Wyniki - S_0_1_2;13.65313;-23.32312
Sezon 2019_20Wyniki - S_0_1_2_3;11.56857;-13.9546
Sezon 2018_19wyniki_0;13.65313;-23.32312
Sezon 2018_19wyniki_0_1;8.9552;-15.491
Sezon 2018_19wyniki_0_1_2;14.90793;-21.64825
Sezon 2018_19wyniki_0_1_2_3;11.35053;-16.24535
Sezon 2018_19Wyniki - N_0;4.65959;-19.22043
Sezon 2018_19Wyniki - N_0_1;11.51414;-23.41051
Sezon 2018_19Wyniki - N_0_1_2;8.34768;-19.00602
Sezon 2018_19Wyniki - N_0_1_2_3;7.62791;-10.99399
Sezon 2018_19Wyniki - S_0;15.84894;-9.98664
Sezon 2018_19Wyniki - S_0_1;8.55896;-19.99094
Sezon 2018_19Wyniki - S_0_1_2;15.99398;-17.29422
