instance_id;x;y
polish-bridge_Sezon 2021_22Wyniki N_0;1.55592;-0.68102
polish-bridge_Sezon 2021_22Wyniki N_1;-1.8526;-0.47247
polish-bridge_Sezon 2021_22Wyniki N_2;-1.64557;-0.54693
polish-bridge_Sezon 2021_22Wyniki N_3;-0.64694;-0.86322
polish-bridge_Sezon 2021_22Wyniki S_0;-0.00395;-0.78159
polish-bridge_Sezon 2021_22Wyniki S_1;-0.90579;-0.63982
polish-bridge_Sezon 2021_22Wyniki S_2;-1.06122;-0.7755
polish-bridge_Sezon 2021_22Wyniki S_3;-0.62256;-1.30843
polish-bridge_Sezon 2020_21wyniki_0;-2.19057;1.71132
polish-bridge_Sezon 2020_21wyniki_1;-2.06281;0.40475
polish-bridge_Sezon 2020_21wyniki_2;-1.99347;1.15941
polish-bridge_Sezon 2020_21wyniki_3;-1.3385;-0.22534
polish-bridge_Sezon 2020_21Wyniki N_0;-2.20406;2.53418
polish-bridge_Sezon 2020_21Wyniki N_1;-1.37034;-0.92282
polish-bridge_Sezon 2020_21Wyniki N_2;-2.12532;0.7734
polish-bridge_Sezon 2020_21Wyniki N_3;-1.57635;0.51685
polish-bridge_Sezon 2020_21Wyniki S_0;-2.24141;1.14983
polish-bridge_Sezon 2020_21Wyniki S_1;-2.22905;1.18255
polish-bridge_Sezon 2020_21Wyniki S_2;-1.69278;-0.59482
polish-bridge_Sezon 2020_21Wyniki S_3;-1.88293;-0.18368
polish-bridge_Sezon 2019_20wyniki_0;-2.15913;0.6583
polish-bridge_Sezon 2019_20wyniki_1;-1.43247;-0.61315
polish-bridge_Sezon 2019_20wyniki_2;-2.28315;1.08561
polish-bridge_Sezon 2019_20wyniki_3;-2.17692;1.42616
polish-bridge_Sezon 2019_20Wyniki - N_0;-0.48405;0.47935
polish-bridge_Sezon 2019_20Wyniki - N_1;-0.80957;0.43697
polish-bridge_Sezon 2019_20Wyniki - N_2;-0.62973;0.00135
polish-bridge_Sezon 2019_20Wyniki - N_3;-0.65255;0.35087
polish-bridge_Sezon 2019_20Wyniki - S_0;-2.11527;2.01654
polish-bridge_Sezon 2019_20Wyniki - S_1;-1.62779;1.88112
polish-bridge_Sezon 2019_20Wyniki - S_2;-1.66839;1.04794
polish-bridge_Sezon 2019_20Wyniki - S_3;-1.30523;-0.76371
polish-bridge_Sezon 2018_19wyniki_0;-2.36156;1.14011
polish-bridge_Sezon 2018_19wyniki_1;-1.47154;-0.59583
polish-bridge_Sezon 2018_19wyniki_2;-2.24096;1.77495
polish-bridge_Sezon 2018_19wyniki_3;-2.0516;0.50751
polish-bridge_Sezon 2018_19Wyniki - N_0;-2.33001;1.20423
polish-bridge_Sezon 2018_19Wyniki - N_1;-0.51098;-1.33654
polish-bridge_Sezon 2018_19Wyniki - N_2;-1.93636;0.22433
polish-bridge_Sezon 2018_19Wyniki - N_3;-0.85718;-0.80131
polish-bridge_Sezon 2018_19Wyniki - S_0;-1.87597;-0.16894
polish-bridge_Sezon 2018_19Wyniki - S_1;-2.14019;-0.01578
polish-bridge_Sezon 2018_19Wyniki - S_2;-1.65216;0.6095
polish-bridge_Sezon 2018_19Wyniki - S_3;-1.90093;-0.43108
polish-bridge_Sezon 2017_18Wyniki - N_0;-1.38922;-0.66564
polish-bridge_Sezon 2017_18Wyniki - N_1;-2.14056;0.35414
polish-bridge_Sezon 2017_18Wyniki - N_2;-2.35688;0.28993
polish-bridge_Sezon 2017_18Wyniki - N_3;-1.80257;-0.27065
polish-bridge_Sezon 2017_18Wyniki - S_0;-1.84639;-0.33758
polish-bridge_Sezon 2017_18Wyniki - S_1;-0.71488;0.27876
polish-bridge_Sezon 2017_18Wyniki - S_2;-1.86486;-0.33166
polish-bridge_Sezon 2017_18Wyniki - S_3;-1.57128;-0.70058
condorcet_noise_1_0;2.91352;-0.25388
condorcet_noise_1_1;2.22744;0.18425
condorcet_noise_1_2;3.16552;0.35772
condorcet_noise_1_3;2.12795;-0.31869
condorcet_noise_1_4;3.58939;0.29177
condorcet_noise_7_0;0.29255;-1.17186
condorcet_noise_7_1;0.23803;-1.01319
condorcet_noise_7_2;0.96254;-0.38744
condorcet_noise_7_3;-0.40054;-0.55211
